trial_id,target_mode,target_value,P_surf_bar,T_surf_K,M_total_Mj,R_total_Rj,M_Z_total_Me,M_core_input_Me,Sigma_dilute,Z_base,Iron_Fraction,P_center_bar,T_deep,T_top,Delta_T,S_deep,S_top,Delta_S,dt_ds_total,DDC_Match_Ratio,Grad_Fuzzy,Grad_DDC,status
M5.0_T1000.0_3596,mass,9.49e+27,1.0,1000.0,4.999761074464637,1.0823273547514214,448.60267535219486,100.0,0.04226315789473684,0.02,0.33,3407475965.508415,288586.83111567283,1001.1711043404727,287585.66001133237,5213.701641599237,69425.39456699316,-64211.692925393916,-292963576068.0999,0.13107157594918944,-0.005031647978159776,-0.0383885517643453,success
M1.0_T200.0_1322,mass,1.898e+27,1.0,200.0,1.000003239365115,0.9004651059007571,48.80999814269073,31.578947368421055,0.021947368421052632,0.02,0.33,307504047.66356075,25401.521139560475,200.28667643345366,25201.23446312702,4791.713516176276,50585.58787573522,-45793.87435955894,-5090010632506.11,0.866074449998758,-0.0004842986549551954,-0.0005591882487191372,success
M1.0_T500.0_1781,mass,1.898e+27,1.0,500.0,1.0000017472794804,1.022673951510576,52.725904094875624,47.36842105263158,0.011473684210526316,0.02,0.33,329509340.29640526,47766.696252025264,500.4274109331956,47266.26884109207,2786.5204318226843,61173.69258603222,-58387.17215420954,-175424264426.93616,0.12827694619055813,-0.0009462772368102272,-0.007376830092326272,success
M0.3_T1000.0_937,mass,5.694e+26,1.0,1000.0,0.2999989199231991,0.47140471404785167,90.15404365799438,31.578947368421055,0.35800000000000004,0.02,0.33,237099870.7678035,64609.716233783554,1000.0057846242173,63609.710449159335,3903.2453484996613,67988.16691683886,-64084.9215683392,-20401122596.150776,0.17429017690125814,-0.002815628432913342,-0.016154831459655353,success
M0.3_T200.0_117,mass,5.694e+26,1.0,200.0,0.3000005012528149,0.3952794951717758,90.0584916169997,26.315789473684212,0.35800000000000004,0.02,0.33,256748947.76697618,15554.482797404817,200.00064616498327,15354.482151239834,1.5220302789936682,49675.15325827628,-49673.631227997284,-2928410413204.3906,0.44956799344740755,-0.0012549052807207385,-0.0027913581460677155,unphysical_radius
M5.0_T200.0_2492,mass,9.49e+27,1.0,200.0,4.999993551032053,0.9235628362482421,276.77963798215796,21.05263157894737,0.031947368421052634,0.02,0.33,3549941529.4070683,88809.84603900202,200.26597260868968,88609.58006639333,1375.5253529221366,50585.58787573522,-49210.06252281308,-84889110295756.62,0.9723667436400366,-0.0015216246465819575,-0.0015648670180612968,success
M5.0_T200.0_2714,mass,9.49e+27,1.0,200.0,4.999997392386414,0.8737358779049664,425.1541004198918,78.94736842105263,0.03710526315789474,0.02,0.33,5306274598.476418,96419.41696023836,201.29226564297795,96218.12469459539,1406.7900395533588,50585.58787573522,-49178.79783618186,-102086338121088.72,1.0192673648135435,-0.002024914252468511,-0.001986636992776603,success
M5.0_T200.0_2606,mass,9.49e+27,1.0,200.0,4.999985926506771,0.9664681849964837,158.35769256201505,52.631578947368425,0.016473684210526317,0.02,0.33,2511143893.4853625,74730.85806271958,200.0077337604677,74530.8503289591,1307.0897583121484,50585.58787573522,-49278.49811742307,-66459818989779.34,0.9258023180451183,-0.001231142124062929,-0.0013298110191196672,success
M5.0_T1000.0_3233,mass,9.49e+27,1.0,1000.0,4.999672180654844,1.19744421041595,224.11645348366042,5.2631578947368425,0.03452631578947368,0.02,0.33,1551134049.4207296,242770.2640346865,1000.0256261742613,241770.23840851223,5170.3702793491475,69425.39456699316,-64255.02428764401,-203653054844.28647,0.05695861888743738,-0.0031584656516150207,-0.0554519353402307,success
M0.3_T200.0_184,mass,5.694e+26,1.0,200.0,0.30000173829383814,0.5198650601175101,71.47582277161308,47.36842105263158,0.085,0.02,0.33,302923375.1177119,19159.93397641375,200.1431640186441,18959.790812395106,922.3289745356373,50585.58787573522,-49663.25890119958,-2271438010901.748,1.0453351664571093,-0.0007933496130522707,-0.0007589428142373915,success
M5.0_T500.0_2825,mass,9.49e+27,1.0,500.0,4.999989972108423,1.1092762340477014,67.00816824134239,5.2631578947368425,0.013894736842105262,0.02,0.33,1132793895.2301328,128838.79196701934,500.7158124589868,128338.07615456035,3604.173428616116,61173.69258603222,-57569.51915741611,-2231785804972.21,0.18752367470771342,-0.0014832632982164668,-0.007909738866457142,success
M5.0_T200.0_2777,mass,9.49e+27,1.0,200.0,4.999990181958104,0.8351654833534045,534.6820113783958,94.73684210526316,0.0448421052631579,0.02,0.33,6909772916.422603,104646.09555722465,201.60045579072633,104444.49510143392,1415.8464666777697,50585.58787573522,-49169.741409057446,-121581196711487.05,1.0512151332591158,-0.0023582507835619446,-0.0022433569580097125,success
M1.0_T500.0_1791,mass,1.898e+27,1.0,500.0,1.0000000827603912,0.6941038484965143,222.4462393336242,47.36842105263158,0.11621052631578947,0.02,0.33,751669844.9222249,78152.02685748016,500.2093749886946,77651.81748249146,2928.3196476810294,61173.69258603222,-58245.372938351196,-709256658120.3058,0.6551445544922443,-0.001999120931823385,-0.0030514195960504634,success
M0.3_T500.0_617,mass,5.694e+26,1.0,500.0,0.2999946144449274,0.3800297935956153,92.2094559588182,52.631578947368425,0.35800000000000004,0.02,0.33,339105353.97911584,36122.30868011266,500.40096688370545,35621.90771322896,1945.87465043946,59947.276312431626,-58001.40166199217,-211232224252.14944,0.6223136628870805,-0.0025763795085073124,-0.004140001517168681,unphysical_radius
M0.3_T200.0_35,mass,5.694e+26,1.0,200.0,0.3000010934674107,0.4397674522628984,86.98585342151365,5.2631578947368425,0.316,0.02,0.33,138164945.76109973,16863.618091106535,200.00086202507418,16663.61722908146,14.90459025547969,50312.45749049754,-50297.55290024206,-3730308245205.2695,0.4487623560324795,-0.0009009932970808556,-0.0020077292245422778,success
M0.3_T1000.0_832,mass,5.694e+26,1.0,1000.0,0.3001452148186847,0.6356521722345879,82.45346326338294,5.2631578947368425,0.253,0.02,0.33,88023761.17158711,68667.59069195572,1000.8099901633407,67666.78070179238,4262.490501517393,69425.39456699316,-65162.90406547576,-15356357784.597075,0.0836467274867053,-0.0016776680451639412,-0.020056589128732948,success
M5.0_T1000.0_3422,mass,9.49e+27,1.0,1000.0,5.000002905984405,1.2776238631289722,71.74749806572662,57.89473684210527,0.006157894736842105,0.02,0.33,1028808129.5121435,174333.0107511096,1001.0562008259174,173331.95455028367,20289.354366629523,69425.39456699316,-49136.04020036363,-141204617814.67422,0.014677148438603248,-0.0022956709216840144,-0.15641123555349706,success
M0.3_T1000.0_1168,mass,5.694e+26,1.0,1000.0,,,,94.73684210526316,0.169,0.02,0.33,,,,,,,,,,,,solver_returned_none
M1.0_T1000.0_2246,mass,1.898e+27,1.0,1000.0,1.0006567355408782,1.030157445231335,135.55416766177532,63.15789473684211,0.0638421052631579,0.02,0.33,558557953.4974557,105933.85291698865,1001.3750917367998,104932.47782525184,4678.698030083761,69425.39456699316,-64746.696536909396,-20964630140.695274,0.06279413041217836,-0.0019763585403787917,-0.03147361906926725,success
M0.3_T200.0_195,mass,5.694e+26,1.0,200.0,0.29999987899924385,0.36865154039238274,91.32142065616212,47.36842105263158,0.316,0.02,0.33,336411657.2747439,14964.860674896563,200.00047819366432,14764.860196702899,302.2752088709772,50312.45749049754,-50010.18228162656,-2419127963679.672,0.5031737180495572,-0.001562675021966172,-0.0031056372101936082,unphysical_radius
M1.0_T500.0_1860,mass,1.898e+27,1.0,500.0,0.9999920370484483,0.98567405507297,68.57430846474598,68.42105263157896,0.001,0.02,0.33,430737643.27062386,47167.09816462327,500.5341825219453,46666.563982101325,53945.15224349063,61173.69258603222,-7228.540342541593,-179503501126.12247,-0.09944167578939409,0.0010024351681099091,-0.01008063430299536,success
M1.0_T1000.0_2120,mass,1.898e+27,1.0,1000.0,1.000006201208669,1.3317240248848576,31.717988736937066,31.578947368421055,0.001,0.02,0.33,165348596.05973577,59355.258427884866,1000.9644214447511,58354.29400644011,61388.387029462385,69425.39456699316,-8037.0075375307715,-8381971958.169712,-0.029717467598651133,0.00916971117588702,-0.3085630074449288,success
M0.3_T500.0_521,mass,5.694e+26,1.0,500.0,0.2999916284265031,0.8832230268802033,34.983681898514725,31.578947368421055,0.022000000000000002,0.02,0.33,157094536.75429022,31153.691204714967,500.3996065110664,30653.2915982039,2815.7129064350243,61173.69258603222,-58357.9796795972,-35958465910.97759,0.12565679921904635,-0.0006880678609549241,-0.0054757710305470735,success
M0.3_T1000.0_1084,mass,5.694e+26,1.0,1000.0,0.30000032172368984,0.5558047738581304,85.18225099845148,73.6842105263158,0.085,0.02,0.33,360435588.9617511,54002.39831474727,1000.3761838379825,53002.02213090929,4413.640209524712,69425.39456699316,-65011.754357468446,-4920822526.693159,0.111439200119801,-0.0021129785406583438,-0.018960819338139707,success
M5.0_T200.0_2501,mass,9.49e+27,1.0,200.0,5.000000016494488,1.0154803347493966,33.31995653826971,26.315789473684212,0.0035789473684210526,0.02,0.33,1337325190.4765317,61745.40197955515,200.24746575017568,61545.15451380498,28621.639978918705,50585.58787573522,-21963.947896816513,-54047778052924.625,0.6941638318342206,-0.0006506335818682841,-0.0009372911005015711,success
M0.3_T500.0_743,mass,5.694e+26,1.0,500.0,0.2999917960735223,0.35673659787713574,92.587591174567,89.47368421052633,0.064,0.02,0.33,424224009.89375347,24789.913812940842,500.5962523039762,24289.317560636864,2853.2870346741684,61173.69258603222,-58320.40555135805,-44872810685.42058,0.7045743062286605,-0.0024675766170561267,-0.0035022233925392486,unphysical_radius
M1.0_T200.0_1331,mass,1.898e+27,1.0,200.0,0.9999985711267314,0.6327878089184085,220.86343898327195,31.578947368421055,0.11621052631578947,0.02,0.33,735585852.4834113,36353.15502119139,200.11404344891432,36153.04097774248,66.97837205126122,50585.58787573522,-50518.609503683954,-17142645182928.73,0.9574898610196055,-0.0009809183713690467,-0.0010244686772186735,success
M1.0_T200.0_1259,mass,1.898e+27,1.0,200.0,1.0000062800336378,0.5393478711797669,270.4390007017226,10.526315789473685,0.2,0.02,0.33,757572383.5864255,34162.313243748096,200.1865781908619,33962.12666555723,211.23013258860388,50585.58787573522,-50374.35774314661,-21955129517018.01,0.3992819043058675,-0.001189844585008891,-0.002979961205798642,success
M5.0_T200.0_2764,mass,9.49e+27,1.0,200.0,4.999980768078617,0.9648227560439205,167.87110561365523,94.73684210526316,0.01131578947368421,0.02,0.33,2641889504.419008,72016.01543746752,200.35379294743964,71815.66164452008,1298.1415546148912,50585.58787573522,-49287.446321120326,-63890692915961.516,0.9184423933755008,-0.0012829821955923756,-0.001396910905731498,success
M0.3_T500.0_765,mass,5.694e+26,1.0,500.0,,,,94.73684210526316,0.10600000000000001,0.02,0.33,,,,,,,,,,,,solver_returned_none
M5.0_T1000.0_3437,mass,9.49e+27,1.0,1000.0,5.0000005944963,1.0935920578694018,422.4894649212273,57.89473684210527,0.0448421052631579,0.02,0.33,3131247244.6511283,292758.3984059013,1000.983352159151,291757.4150537421,5213.728749837818,69425.39456699316,-64211.665817155335,-293335425734.97504,0.12281505585641248,-0.004793801408871953,-0.03903268516586891,success
M1.0_T200.0_1231,mass,1.898e+27,1.0,200.0,0.9999991440178627,0.661264503269659,206.69637790234898,5.2631578947368425,0.11621052631578947,0.02,0.33,535189645.0216236,36596.21101496873,200.35979277113177,36395.8512221976,71.05039095611694,50585.58787573522,-50514.5374847791,-16839728466328.975,0.9382983807916011,-0.0008314006310338904,-0.00088607275473765,success
M1.0_T500.0_1783,mass,1.898e+27,1.0,500.0,0.9999995507557493,0.9790599758673751,76.07626739317178,47.36842105263158,0.03242105263157895,0.02,0.33,398243573.1127774,54835.796019924994,499.963470662874,54335.83254926212,2814.946211146754,61173.69258603222,-58358.74637488547,-212202970037.2404,0.2681955912246593,-0.0010210859635842282,-0.003807243657219165,success
M1.0_T500.0_1965,mass,1.898e+27,1.0,500.0,0.9999868360574214,0.8085752009908305,160.46279924609883,94.73684210526316,0.05336842105263158,0.02,0.33,781702882.6816931,65902.55011398267,500.25121721749514,65402.29889676517,2908.278854638475,61173.69258603222,-58265.413731393746,-339463278298.78735,0.5192381275174212,-0.0015968318125404667,-0.003075336204941712,success
M0.3_T1000.0_955,mass,5.694e+26,1.0,1000.0,0.29999384612210545,0.47947710284562534,89.80633862760422,36.8421052631579,0.316,0.02,0.33,256597238.41024077,66179.43904052464,1000.108065157456,65179.33097536718,4045.6951982968126,68994.22627194687,-64948.53107365006,-18771394789.15391,0.1810637950286095,-0.0028707837693421247,-0.01585509554181452,success
M1.0_T500.0_1977,mass,1.898e+27,1.0,500.0,1.0000021301778104,0.551133982376323,279.1546413851402,94.73684210526316,0.17905263157894735,0.02,0.33,1055007561.7640402,77163.37780650449,500.0438756314496,76663.33393087304,2832.201219561932,61173.69258603222,-58341.49136647029,-1028820585686.1229,0.7051258587389881,-0.002993494599928176,-0.004245333741243857,success
M0.3_T200.0_149,mass,5.694e+26,1.0,200.0,0.2999938377364082,0.43677376608976975,84.81633448932091,36.8421052631579,0.19,0.02,0.33,289326371.244594,20131.338278950534,200.28290739029083,19931.055371560244,45.50509442659079,50585.58787573522,-50540.08278130863,-3959669527964.632,0.6241582462862579,-0.0011492661242872666,-0.0018413056802908574,success
M0.3_T1000.0_1009,mass,5.694e+26,1.0,1000.0,0.29998698638897225,0.5313436161230685,87.17673636907762,52.631578947368425,0.19,0.02,0.33,304696849.00857365,66499.1526561175,1000.4584993849801,65498.69415673252,4360.425758205449,69425.39456699316,-65064.96880878771,-11652577553.968227,0.16297768122659417,-0.0025741935412261084,-0.015794761109940617,success
M0.3_T200.0_142,mass,5.694e+26,1.0,200.0,0.3000017124836692,0.6510943727834895,47.93131581049321,36.8421052631579,0.043000000000000003,0.02,0.33,222768883.55093542,18187.260417814952,200.28682650512013,17986.973591309834,865.3987354226731,50585.58787573522,-49720.18914031255,-1553344983248.861,0.9406042113956821,-0.0005721299924993543,-0.0006082579533111164,success
M5.0_T200.0_2760,mass,9.49e+27,1.0,200.0,5.000005108582145,0.9901649860879984,97.1884778756067,94.73684210526316,0.001,0.02,0.33,2065260929.7806942,64442.89255265293,200.74923042569858,64242.14332222723,44475.79842450574,50585.58787573522,-6109.789451229481,-56509943907545.19,0.7771251618366098,-0.001029038253700171,-0.0013241602565900778,success
M5.0_T1000.0_3231,mass,9.49e+27,1.0,1000.0,4.999999606098133,1.225362959045395,172.84734237410592,5.2631578947368425,0.02936842105263158,0.02,0.33,1264060143.3347728,225999.71730256168,1000.6307432700304,224999.08655929164,5171.596479709078,69425.39456699316,-64253.79808728408,-183218454101.07724,0.044804695623469906,-0.002821794270231836,-0.06297987813477532,success
M0.3_T500.0_571,mass,5.694e+26,1.0,500.0,0.30000127074742394,0.45091699468136387,88.01969085157798,42.10526315789474,0.232,0.02,0.33,290923292.4733509,42620.810800745094,500.0734424198107,42120.737358325285,2495.1362345388925,61173.69258603222,-58678.55635149333,-205002047473.32007,0.6700110759285153,-0.0021120464219116005,-0.003152255981715948,success
M0.3_T500.0_558,mass,5.694e+26,1.0,500.0,0.30000029143119405,0.4051644728094252,91.15204577975737,36.8421052631579,0.379,0.02,0.33,283093707.5123305,37887.602801343804,500.16860224966257,37387.43419909414,1874.2559574099248,59334.06817563134,-57459.81221822142,-249626682263.31738,0.5839968487482545,-0.0022133572443601445,-0.003790015732283966,success
M0.3_T500.0_442,mass,5.694e+26,1.0,500.0,0.2999948611747267,1.0249705123718567,19.05227965406578,10.526315789473685,0.043000000000000003,0.02,0.33,55419703.51624152,29694.414853741167,500.2580460986085,29194.156807642557,2858.074436673912,61173.69258603222,-58315.61814935831,-31238962974.57545,0.11262139544503993,-0.0004266461362162358,-0.0037883222324699593,success
M5.0_T200.0_2699,mass,9.49e+27,1.0,200.0,5.000006115519627,0.8216101699165398,574.1410621237434,73.6842105263158,0.05,0.02,0.33,7462332552.689445,109534.62966288466,200.67313138878976,109333.95653149587,1416.3917837449742,50585.58787573522,-49169.19609199024,-132872312498372.75,1.034947784210904,-0.002416988517183052,-0.002335372425601051,success
M0.3_T1000.0_903,mass,5.694e+26,1.0,1000.0,0.29976511819890667,1.1587650667934075,40.11154799998126,26.315789473684212,0.064,0.02,0.33,124413160.102953,52063.93908530846,1000.3974230561296,51063.54166225233,4408.024471444152,69425.39456699316,-65017.370095549006,-2100550509.8360865,0.015253629526378877,-0.0007261950405161062,-0.04760801612889969,success
M0.3_T200.0_333,mass,5.694e+26,1.0,200.0,0.29999977903213,0.2996099188740793,94.374758986469,84.21052631578948,0.274,0.02,0.33,426463820.37347746,10489.519796034165,200.18898894538506,10289.33080708878,203.46476875955818,50540.06614486227,-50336.60137610271,-1104578356564.5132,0.5607250424260473,-0.0027211786892263395,-0.004852964435925348,unphysical_radius
M1.0_T1000.0_2172,mass,1.898e+27,1.0,1000.0,0.9999964223386658,0.7982327909879606,222.50539995339457,42.10526315789474,0.1266842105263158,0.02,0.33,661623645.6504536,128735.27656799018,1000.4988194136984,127734.77774857648,4655.04445673074,69425.39456699316,-64770.350110262414,-53264424610.27515,0.12950992831862435,-0.002833031489906291,-0.021875013959828462,success
M5.0_T1000.0_3402,mass,9.49e+27,1.0,1000.0,4.999979667657951,1.2811325042173123,67.9282027483888,52.631578947368425,0.006157894736842105,0.02,0.33,982307039.7680026,173050.92431780437,1001.3338805427787,172049.5904372616,20285.57180056502,69425.39456699316,-49139.82276642814,-140190856014.91647,0.013758734410399038,-0.002185824743422767,-0.1588681544554484,success
M0.3_T200.0_49,mass,5.694e+26,1.0,200.0,0.30000103971534153,0.5000982181699037,78.43983533141675,10.526315789473685,0.19,0.02,0.33,158696696.64783776,20471.489857239532,200.12204291282055,20271.367814326713,28.706491863423174,50585.58787573522,-50556.8813838718,-4208398362513.5034,0.6133103864647629,-0.0008208991249509821,-0.0013384725631059341,success
M5.0_T500.0_2913,mass,9.49e+27,1.0,500.0,5.000004338979523,1.0093831663750836,296.8451673823861,26.315789473684212,0.03452631578947368,0.02,0.33,2901674139.5333476,175596.03091873517,500.1422010115942,175095.88871772357,3679.3501559935935,61173.69258603222,-57494.34243003863,-3424032040494.7144,0.5277646912627779,-0.0029174123100167864,-0.005527865653604677,success
M1.0_T500.0_1902,mass,1.898e+27,1.0,500.0,0.9999895454208272,0.9294233666338507,96.61412636169557,78.94736842105263,0.021947368421052632,0.02,0.33,558614675.7195247,54877.39974435094,500.54637854674314,54376.8533658042,2835.8309059034914,61173.69258603222,-58337.86168012873,-216260100005.62646,0.28261789981717556,-0.0013105538491242758,-0.004637193362388115,success
M0.3_T500.0_441,mass,5.694e+26,1.0,500.0,0.30000007737574375,1.0692000061367024,13.248670444828262,10.526315789473685,0.022000000000000002,0.02,0.33,46436034.16336034,25685.18594350386,500.055413174656,25185.130530329203,2868.6841790011727,61173.69258603222,-58305.00840703105,-26233671751.24417,0.049012968852687105,-0.0003284542885244978,-0.006701375089350265,success
M1.0_T500.0_1883,mass,1.898e+27,1.0,500.0,1.0000077658861195,0.9166185459319174,104.13177480690948,73.6842105263158,0.03242105263157895,0.02,0.33,567641837.4253281,57997.73618357779,499.9415263279833,57497.79465724981,2856.911761651129,61173.69258603222,-58316.780824381094,-237922018174.28058,0.3389378933067686,-0.0012784207767192585,-0.003771843756526141,success
M1.0_T200.0_1437,mass,1.898e+27,1.0,200.0,0.9999988236310057,0.5287744014443808,273.0071061642789,57.89473684210527,0.17905263157894735,0.02,0.33,969896739.9729893,32897.18229678369,200.3942488314178,32696.788047952276,374.3029284147373,50585.58787573522,-50211.284947320484,-18637809142327.63,0.50811217501369,-0.0013984870593578133,-0.0027523195233811,success
M0.3_T200.0_318,mass,5.694e+26,1.0,200.0,0.30000063256980947,0.3041015791284578,94.33080558039559,78.94736842105263,0.379,0.02,0.33,418180351.6810631,10509.430544375937,200.10066976711,10309.329874608828,33.89141121668421,49219.93594954681,-49186.04453833013,-1133488139919.778,0.5188547716807715,-0.0025864352349639183,-0.004984892451861728,unphysical_radius
M0.3_T1000.0_965,mass,5.694e+26,1.0,1000.0,0.29999739889186927,0.7888250095798847,69.72134631056683,42.10526315789474,0.10600000000000001,0.02,0.33,233014022.0470515,63226.496101475735,1000.0965123854179,62226.39958909032,4403.334197911395,69425.39456699316,-65022.06036908176,-5319693187.193436,0.06272725919648187,-0.0014992908169693914,-0.023901742817634235,success
M5.0_T500.0_2857,mass,9.49e+27,1.0,500.0,5.000009220259273,0.9704884883329857,389.5280995007841,10.526315789473685,0.0448421052631579,0.02,0.33,3734936726.8093276,198827.71498627833,500.1729574396113,198327.5420288387,3688.822368486094,61173.69258603222,-57484.87021754613,-4155480784851.103,0.5939233477361947,-0.003293492465889872,-0.005545315701838271,success
M0.3_T1000.0_941,mass,5.694e+26,1.0,1000.0,0.29999511695028586,1.1493251701407479,39.52618577682931,36.8421052631579,0.022000000000000002,0.02,0.33,164294628.31553093,44937.83535015903,1000.461287034903,43937.37406312413,4413.68637087015,69425.39456699316,-65011.70819612301,-1632451524.4665103,0.0033726738725176533,-0.00039060617963126277,-0.11581498668286026,success
M0.3_T200.0_299,mass,5.694e+26,1.0,200.0,0.2999999614131285,0.31331836445154676,94.05027892993283,73.6842105263158,0.4,0.02,0.33,408066618.6201307,10735.912007815086,200.0863843307688,10535.825623484317,206.14349840132866,48628.1534481985,-48422.00994979717,-1153201283932.2603,0.4907838930858698,-0.002373442171313737,-0.004836022951752552,unphysical_radius
M0.3_T500.0_555,mass,5.694e+26,1.0,500.0,0.2999994250474518,0.4231725122726155,90.07708117929461,36.8421052631579,0.316,0.02,0.33,278555398.8336341,40135.13069274664,499.9688459086838,39635.16184683796,2136.226101001168,60805.76770395205,-58669.54160295088,-240314828842.39377,0.6286190622294792,-0.0021836600050308998,-0.0034737413104945717,success
M0.3_T500.0_517,mass,5.694e+26,1.0,500.0,0.3000514560930174,0.4301280470678946,89.8936831790669,26.315789473684212,0.35800000000000004,0.02,0.33,236677500.46584663,39426.86172044156,500.05404849163097,38926.80767194992,1955.4555730118823,59947.276312431626,-57991.820739419745,-262233571083.0069,0.5690804322881396,-0.0019584497793165216,-0.003441428782645103,success
M1.0_T200.0_1328,mass,1.898e+27,1.0,200.0,1.000004873399069,0.711264398217267,172.34132237812935,31.578947368421055,0.08478947368421053,0.02,0.33,616135971.4566412,34510.90187871469,200.42137009606938,34310.480508618624,258.75621629979014,50585.58787573522,-50326.831659435426,-12110335380971.75,0.9609297277588305,-0.0008093475450140215,-0.0008422546640342338,success
M1.0_T200.0_1263,mass,1.898e+27,1.0,200.0,0.9999935365055053,0.9082632565742781,47.41742358863513,15.789473684210527,0.03242105263157895,0.02,0.33,232263225.08005518,26105.511823116514,200.00525770234108,25905.506565414173,2107.0103578644575,50585.58787573522,-48478.57751787076,-5350245678366.639,0.8676997450334971,-0.00042798344950202463,-0.0004932391094404465,success
M5.0_T200.0_2515,mass,9.49e+27,1.0,200.0,5.000000271995705,0.8877048313060815,378.7544037142267,26.315789473684212,0.03968421052631579,0.02,0.33,4720462349.785677,97808.574710591,200.97359422449236,97607.60111636651,1404.9809814294188,50585.58787573522,-49180.6068943058,-100762145698349.73,0.9873146907601295,-0.001808664761695592,-0.0018319030179760707,success
M5.0_T500.0_3197,mass,9.49e+27,1.0,500.0,5.000000027132305,0.9197328842638438,522.1589219009502,100.0,0.0448421052631579,0.02,0.33,5223672146.5605135,203709.45856587365,500.4328130019075,203209.02575287173,3689.721219240932,61173.69258603222,-57483.97136679129,-4768291314849.2295,0.7228132279796607,-0.0042324441585036895,-0.005855515636222953,success
M1.0_T1000.0_2355,mass,1.898e+27,1.0,1000.0,1.0000005838230759,0.6542809927919913,266.6182889382031,89.47368421052633,0.15810526315789475,0.02,0.33,962252376.186977,128651.31866966358,1001.3999658472434,127649.91870381634,4592.773740132065,69425.39456699316,-64832.62082686109,-73129140167.56198,0.21237074126421426,-0.0039566652187507925,-0.018630933786816867,success
M5.0_T500.0_2941,mass,9.49e+27,1.0,500.0,4.9999995140315106,1.1195352005492494,42.41642861113896,36.8421052631579,0.0035789473684210526,0.02,0.33,1110114983.17083,115507.18458982043,500.153201065596,115007.03138875484,35576.89771044962,61173.69258603222,-25596.7948755826,-2061794779260.9648,0.10137926421046696,-0.0012941012571010318,-0.0127649501816706,success
M0.3_T500.0_603,mass,5.694e+26,1.0,500.0,0.300002547920909,0.634280847002188,67.66890190630112,52.631578947368425,0.064,0.02,0.33,289353851.48848355,38279.80408229477,500.2070143984022,37779.59706789637,2806.5465659897845,61173.69258603222,-58367.14602004244,-68598087342.57166,0.46400731925209937,-0.0012540220338616139,-0.0027025910623196276,success
M0.3_T200.0_174,mass,5.694e+26,1.0,200.0,0.29999447732401646,0.38221250768977977,90.35926145891145,42.10526315789474,0.29500000000000004,0.02,0.33,317595418.9912001,15917.37519434849,200.2725897433954,15717.102604605094,129.00018764290743,50449.022683116375,-50320.022495473466,-2801830958782.5967,0.49181275988248224,-0.0014395272116549437,-0.0029269822360829274,unphysical_radius
M1.0_T500.0_1993,mass,1.898e+27,1.0,500.0,0.9999957194423491,0.5959585426933823,263.1491059338475,100.0,0.1371578947368421,0.02,0.33,1033161845.169374,76291.33482131736,500.5651770010876,75790.76964431627,2882.6993310299927,61173.69258603222,-58290.99325500223,-831040339468.4783,0.7586279651886518,-0.002654513480848671,-0.0034990978485594845,success
M0.3_T200.0_33,mass,5.694e+26,1.0,200.0,0.29992099576271813,0.4551854269199325,85.10967419629416,5.2631578947368425,0.274,0.02,0.33,135126533.10767344,16881.432508063706,200.14594008678347,16681.286567976924,341.7229018379738,50540.06614486227,-50198.3432430243,-3501347901119.5415,0.45350498682917395,-0.0008659099191837969,-0.0019093724310245952,success
M5.0_T500.0_3142,mass,9.49e+27,1.0,500.0,5.000000285916465,1.0872413769864857,109.51474516004151,89.47368421052633,0.006157894736842105,0.02,0.33,1794503020.0468569,126047.09721816762,500.6837808091287,125546.4134373585,17198.366043288857,61173.69258603222,-43975.326542743365,-2237344992344.691,0.22504387151893354,-0.0020102647997112047,-0.008932768469289669,success
M5.0_T1000.0_3592,mass,9.49e+27,1.0,1000.0,4.999819898021787,1.144879109984454,324.08974345757343,100.0,0.031947368421052634,0.02,0.33,2674298330.6935163,255626.95408026307,1000.9673153396959,254625.98676492338,5210.150205428554,69425.39456699316,-64215.244361564604,-228149196818.89395,0.09088506898974982,-0.004278059101194863,-0.0470710882298758,success
M0.3_T200.0_91,mass,5.694e+26,1.0,200.0,0.29999944229164105,0.44576190818334405,84.83234864123052,21.05263157894737,0.232,0.02,0.33,223782378.80183348,19457.9897038705,200.0453599911435,19257.944343879353,49.931240023147225,50585.58787573522,-50535.65663571207,-4255565154803.955,0.515840226703983,-0.0010445936655872963,-0.0020250333562813446,success
M5.0_T200.0_2633,mass,9.49e+27,1.0,200.0,4.999998865129574,0.8938884595424735,362.68642317955954,57.89473684210527,0.03452631578947368,0.02,0.33,4564522167.592948,93084.02387839061,201.11370654578516,92882.91017184482,1394.7831437395232,50585.58787573522,-49190.8047319957,-94520700761051.44,1.001145076368064,-0.0018263067709467732,-0.001824217902136837,success
M1.0_T1000.0_2271,mass,1.898e+27,1.0,1000.0,0.9999960033701708,0.7881788999902495,224.9108342303064,68.42105263157896,0.11621052631578947,0.02,0.33,785104989.531663,126315.46542335468,1000.9408824036327,125314.52454095104,4662.840914890351,69425.39456699316,-64762.553652102804,-49407605934.57299,0.14021970583190388,-0.0029798721403483538,-0.021251450519519988,success
M5.0_T200.0_2623,mass,9.49e+27,1.0,200.0,4.999999108687842,0.9874764890814608,104.09491186472376,57.89473684210527,0.008736842105263157,0.02,0.33,2077616718.6560006,68461.4936409124,201.10137373017528,68260.39226718224,1257.997532884457,50585.58787573522,-49327.59034285076,-59674127507377.0,0.8742965486435892,-0.0010554190447403483,-0.0012071636864834456,success
