trial_id,target_mode,target_value,P_surf_bar,T_surf_K,M_total_Mj,R_total_Rj,M_Z_total_Me,P_center_bar,Iron_Fraction,status
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.5888506479857936,0.5217785947647303,7.500000000000001,249948261.19731203,0.33,success_intermediate
GJ_1214_b_Hycean_step,mass,4.879124e+25,1.0,550.0,0.5888054524099186,0.5217762575554021,7.500000000000001,249913442.50774404,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.022657436713166106,0.21553528871766095,7.0,5330687.162025569,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,2.877530417504792,0.5454315032939283,7.0,5981129369.903247,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5725285680182235,0.559465086879823,7.0,1893187999.6280708,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5271872605494705,0.5606093827829348,7.0,1762043507.6625504,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.522910271128342,0.5592105527637544,7.0,1746327681.6720548,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5235103448337735,0.5594651345331042,7.0,1738622491.4313028,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.5234680196310515,0.5594597684333829,7.0,1737686743.292571,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,1.523524973622965,0.5594814131558441,7.0,1737319063.3478901,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.03280363456086458,0.5258105704539793,5.0,5981129.369903247,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02831594875514841,0.5061514001826264,5.0,5330687.162025569,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.038359373218786186,0.5500510173955101,5.0,6710937.530598915,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02222535839408226,0.3085420705456482,5.0,4721177.500597681,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02585985578528637,0.46875870289054683,5.0,5016684.192978463,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.021867041902647596,0.2469811950408214,5.0,4945036.968196036,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02584246929824683,0.47000831490398026,5.0,5001144.357481055,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02555965483255712,0.46084970789170565,5.0,4973011.535380636,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02193342240434538,0.24732424108532128,5.0,4959004.525680797,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025605260896425456,0.46702184666074115,5.0,4970842.172216346,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025573910498002207,0.46735757499343716,5.0,4964919.820950372,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025410139950231486,0.4566879605064183,5.0,4961961.291841683,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025396469001650247,0.45635824358418553,5.0,4960482.688458437,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.021937085203717312,0.24734939480065674,5.0,4959743.552002118,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.03280363456086458,0.5258105704539793,5.0,5981129.369903247,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02831594875514841,0.5061514001826264,5.0,5330687.162025569,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.038359373218786186,0.5500510173955101,5.0,6710937.530598915,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02222535839408226,0.3085420705456482,5.0,4721177.500597681,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02585985578528637,0.46875870289054683,5.0,5016684.192978463,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.021867041902647596,0.2469811950408214,5.0,4945036.968196036,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02584246929824683,0.47000831490398026,5.0,5001144.357481055,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02555965483255712,0.46084970789170565,5.0,4973011.535380636,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.02193342240434538,0.24732424108532128,5.0,4959004.525680797,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025605260896425456,0.46702184666074115,5.0,4970842.172216346,0.33,success_intermediate
Kepler11e_Hycean_step,mass,4.744754e+25,1.0,900.0,0.025573910498002207,0.46735757499343716,5.0,4964919.820950372,0.33,success_intermediate
