trial_id,target_mode,target_value,P_surf_bar,T_surf_K,M_total_Mj,R_total_Rj,M_Z_total_Me,P_center_bar,Iron_Fraction,status
K11e_Bulk_7.9_5.600_step,mass,4.74774e+25,1.0,900.0,0.023922848625966112,0.475824507229245,7.362721923622037,4810275.371866797,0.33,success_intermediate
K11e_Bulk_7.9_5.600_step,mass,4.74774e+25,1.0,900.0,0.024940892564761136,0.4889442643731235,7.641075515975835,4959883.9904708965,0.33,success_intermediate
K11e_Bulk_7.9_5.600_step,mass,4.74774e+25,1.0,900.0,0.025026032770524637,0.48999626926707085,7.664681405560668,4970608.079116835,0.33,success_intermediate
K11e_Bulk_7.9_5.600_step,mass,4.74774e+25,1.0,900.0,0.02501744476035719,0.4901291084246513,7.662485799972883,4969146.041696774,0.33,success_intermediate
K11e_Bulk_7.9_5.600_step,mass,4.74774e+25,1.0,900.0,0.024975025461538285,0.4881843015087859,7.650165830385599,4968573.980547838,0.33,success_intermediate
K11e_Bulk_7.9_5.000_step,mass,4.74774e+25,1.0,900.0,0.02662753058053382,0.5541488352662549,8.002086990951883,4969146.041696774,0.33,success_intermediate
K11e_Bulk_7.9_5.000_step,mass,4.74774e+25,1.0,900.0,0.022659525573830153,0.514089183053513,6.922863219415028,4428756.07138584,0.33,success_intermediate
K11e_Bulk_7.9_5.000_step,mass,4.74774e+25,1.0,900.0,0.025368386701986705,0.5504547104322931,7.6609167358851575,4741933.911420565,0.33,success_intermediate
K11e_Bulk_7.9_5.000_step,mass,4.74774e+25,1.0,900.0,0.02466107431497233,0.542134306775564,7.467016349843463,4688007.400971003,0.33,success_intermediate
K11e_Bulk_7.9_5.000_step,mass,4.74774e+25,1.0,900.0,0.02484018756518474,0.5429636514845322,7.515473000394199,4714871.124276097,0.33,success_intermediate
K11e_Bulk_7.9_5.000_step,mass,4.74774e+25,1.0,900.0,0.024941502902120084,0.5429996297722224,7.544075153330993,4732466.643175469,0.33,success_intermediate
K11e_Bulk_7.9_5.000_step,mass,4.74774e+25,1.0,900.0,0.024961642466348785,0.5425260115011201,7.549610676640081,4737197.912262105,0.33,success_intermediate
K11e_Bulk_7.9_5.000_step,mass,4.74774e+25,1.0,900.0,0.02497881491669926,0.5421987690682446,7.554250031060594,4739565.320286917,0.33,success_intermediate
K11e_Bulk_7.9_4.400_step,mass,4.74774e+25,1.0,900.0,0.02858895874316543,0.6064579997926021,8.42887965581631,4969146.041696774,0.33,success_intermediate
K11e_Bulk_7.9_5.000_step,mass,4.74774e+25,1.0,900.0,0.024983549377184586,0.5420087513585364,7.555569513199119,4740749.467928184,0.33,success_intermediate
K11e_Bulk_7.9_4.400_step,mass,4.74774e+25,1.0,900.0,0.02451872105887225,0.5976374483003033,7.324497346591543,4428756.07138584,0.33,success_intermediate
K11e_Bulk_7.9_5.000_step,mass,4.74774e+25,1.0,900.0,0.025046336764118143,0.5452627414177588,7.5716795768095695,4741341.652688372,0.33,success_intermediate
K11e_Bulk_7.9_4.400_step,mass,4.74774e+25,1.0,900.0,0.025036616863530304,0.6054019151762877,7.463325451126332,4491291.801288958,0.33,success_intermediate
K11e_Bulk_7.9_4.400_step,mass,4.74774e+25,1.0,900.0,0.025085631270733048,0.6090091159898314,7.476075023404341,4488595.488859571,0.33,success_intermediate
K11e_Bulk_7.9_4.400_step,mass,4.74774e+25,1.0,900.0,0.02472387530786125,0.5991260005033899,7.379174871940642,4458575.391678592,0.33,success_intermediate
K11e_Bulk_7.9_4.400_step,mass,4.74774e+25,1.0,900.0,0.024999229051895094,0.6058320805458307,7.453106679163465,4482671.480813737,0.33,success_intermediate
K11e_Bulk_7.9_4.400_step,mass,4.74774e+25,1.0,900.0,0.025029991990056902,0.6060399531064667,7.4617615832110396,4483713.566848037,0.33,success_intermediate
K11e_Bulk_7.9_4.400_step,mass,4.74774e+25,1.0,900.0,0.02500010041680456,0.6056380941129753,7.453343048766051,4483187.597149664,0.33,success_intermediate
K11e_Bulk_7.9_3.800_step,mass,4.74774e+25,1.0,900.0,0.03088741161115164,0.6465264415885886,8.93962809733724,4969146.041696774,0.33,success_intermediate
K11e_Bulk_7.9_3.800_step,mass,4.74774e+25,1.0,900.0,0.026519699560446405,0.654223605276604,7.753904263696015,4428756.07138584,0.33,success_intermediate
K11e_Bulk_7.9_3.800_step,mass,4.74774e+25,1.0,900.0,0.03555972147086461,0.63050861762729,10.21791016170963,5575473.560905332,0.33,success_intermediate
K11e_Bulk_7.9_3.800_step,mass,4.74774e+25,1.0,900.0,0.01942837551983525,0.6504127049624632,5.837709499080339,3517885.9922083537,0.33,success_intermediate
K11e_Bulk_7.9_3.800_step,mass,4.74774e+25,1.0,900.0,0.0248448231195904,0.6578955938980107,7.29955214385865,4217498.439156647,0.33,success_intermediate
K11e_Bulk_7.9_3.800_step,mass,4.74774e+25,1.0,900.0,0.024937504766787716,0.6544526349258497,7.325412244010618,4238425.47465244,0.33,success_intermediate
K11e_Bulk_7.9_3.800_step,mass,4.74774e+25,1.0,900.0,0.025185495801340687,0.6585230684987,7.391418921896443,4255024.936690892,0.33,success_intermediate
K11e_Bulk_7.9_3.200_step,mass,4.74774e+25,1.0,900.0,0.03351492666423648,0.6760095970867172,9.53574553599123,4969146.041696774,0.33,success_intermediate
K11e_Bulk_7.9_3.800_step,mass,4.74774e+25,1.0,900.0,0.024923523544303557,0.6558503964637791,7.320302094019507,4243567.999626425,0.33,success_intermediate
K11e_Bulk_7.9_3.200_step,mass,4.74774e+25,1.0,900.0,0.029033468882787065,0.6998553204306626,8.314294116483925,4428756.07138584,0.33,success_intermediate
K11e_Bulk_7.9_3.800_step,mass,4.74774e+25,1.0,900.0,0.025144165412673346,0.6587888981323371,7.380462707570552,4249292.606888107,0.33,success_intermediate
K11e_Bulk_7.9_3.200_step,mass,4.74774e+25,1.0,900.0,0.03792177611515761,0.6424853925941635,10.751780050530256,5575473.560905332,0.33,success_intermediate
K11e_Bulk_7.9_3.800_step,mass,4.74774e+25,1.0,900.0,0.02507438132245315,0.6574030375192316,7.361782501231989,4245925.817212135,0.33,success_intermediate
K11e_Bulk_7.9_3.200_step,mass,4.74774e+25,1.0,900.0,0.02162240290382849,0.7690653572373567,6.300351606093269,3517885.9922083537,0.33,success_intermediate
K11e_Bulk_7.9_3.800_step,mass,4.74774e+25,1.0,900.0,0.025073317701491956,0.6578654584241695,7.361293218200654,4244988.754452004,0.33,success_intermediate
K11e_Bulk_7.9_3.200_step,mass,4.74774e+25,1.0,900.0,0.024723349913417982,0.727240462632271,7.143460872188403,3908873.400199068,0.33,success_intermediate
K11e_Bulk_7.9_3.800_step,mass,4.74774e+25,1.0,900.0,0.025061714080374685,0.6571370457257292,7.358214536830906,4244278.317590236,0.33,success_intermediate
K11e_Bulk_7.9_3.200_step,mass,4.74774e+25,1.0,900.0,0.025115032988597727,0.7317732041784138,7.2479575018460665,3945098.6296597063,0.33,success_intermediate
K11e_Bulk_7.9_3.200_step,mass,4.74774e+25,1.0,900.0,0.02494835119058785,0.727049958630196,7.203963717514599,3935762.9171383753,0.33,success_intermediate
K11e_Bulk_7.9_3.200_step,mass,4.74774e+25,1.0,900.0,0.0249852518082807,0.7268031698111086,7.213942345726965,3939461.641682202,0.33,success_intermediate
K11e_Bulk_7.9_3.200_step,mass,4.74774e+25,1.0,900.0,0.025001743432080163,0.7265373170335753,7.218558965295037,3941730.831979577,0.33,success_intermediate
K11e_Bulk_7.9_3.200_step,mass,4.74774e+25,1.0,900.0,0.025002308260542682,0.7258859934073474,7.218639654783448,3943170.0461958833,0.33,success_intermediate
K11e_Bulk_7.9_3.200_step,mass,4.74774e+25,1.0,900.0,0.025007366835815524,0.7256006380960511,7.220061598447314,3944134.2200491326,0.33,success_intermediate
K11e_Bulk_7.9_3.200_step,mass,4.74774e+25,1.0,900.0,0.025102402420884483,0.7317458501531318,7.244978322436521,3944616.3953811554,0.33,success_intermediate
K11e_Bulk_7.9_2.600_step,mass,4.74774e+25,1.0,900.0,0.035951020512077256,0.6792516600828146,10.087775574360913,4969146.041696774,0.33,success_intermediate
K11e_Bulk_7.9_2.600_step,mass,4.74774e+25,1.0,900.0,0.03182749105059732,0.7230604680538688,8.94966146920289,4428756.07138584,0.33,success_intermediate
K11e_Bulk_7.9_2.600_step,mass,4.74774e+25,1.0,900.0,0.041438692547634125,0.6665556236285233,11.585577341117638,5575473.560905332,0.33,success_intermediate
K11e_Bulk_7.9_2.600_step,mass,4.74774e+25,1.0,900.0,0.024093161190194817,0.8209254912523128,6.835588803666647,3517885.9922083537,0.33,success_intermediate
K11e_Bulk_7.9_2.600_step,mass,4.74774e+25,1.0,900.0,0.024879001986608036,0.7996533602624282,7.051813067525168,3615707.293893842,0.33,success_intermediate
K11e_Bulk_7.9_2.600_step,mass,4.74774e+25,1.0,900.0,0.025032683983747247,0.7997485366427192,7.092397089664101,3632504.144956561,0.33,success_intermediate
K11e_Bulk_7.9_2.600_step,mass,4.74774e+25,1.0,900.0,0.02504596189973522,0.8035508849879038,7.095082644479884,3630505.6622898486,0.33,success_intermediate
K11e_Bulk_7.9_2.000_step,mass,4.74774e+25,1.0,900.0,0.03974637893954368,0.6987399109530779,10.990946858536908,4969146.041696774,0.33,success_intermediate
K11e_Bulk_7.9_2.600_step,mass,4.74774e+25,1.0,900.0,0.02490869347572411,0.7975708556537864,7.0603504491608575,3623098.922699227,0.33,success_intermediate
K11e_Bulk_7.9_2.000_step,mass,4.74774e+25,1.0,900.0,0.0347342232450532,0.7236507231788599,9.620436908293085,4428756.07138584,0.33,success_intermediate
